AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
80011G004,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 19:00:00 GMT-6,,22,22,22,1,,Estación Bomberos,Active,1729818000000,628428208,Permanent,-11282892.742868498,2353161.783127148
460290002,South Dakota Department of Agriculture and Natural Resources,-6,2024-10-24 19:00:00 GMT-6,14,15,15,15,1,PPB,Watertown,Active,1729818000000,628428210,Permanent,-10812328.78000069,5605737.242954989
BJ1010001,U.S. Department of State China - Beijing,8,2024-10-25 09:00:00 GMT+8,3,11,11,11,1,PPB,Beijing,Active,1729818000000,628428214,Permanent,12964964.535158023,4859165.832966354
391130037,Ohio EPA-DAPC,-5,2024-10-24 20:00:00 GMT-5,13,20,20,20,1,PPB,Eastwood,Active,1729818000000,628428227,Permanent,-9365795.226612873,4834839.340515435
840240031004,Maryland Department of the Environment,-5,2024-10-24 20:00:00 GMT-5,18,19,19,19,1,PPB,Brooklyn Park,Active,1729818000000,628428235,Permanent,-8531090.515187485,4752904.814009519
060012001,San Francisco Bay Area AQMD,-8,2024-10-24 17:00:00 GMT-8,,,ND,-999,1,,Hayward,Active,1729818000000,628428241,Permanent,-13584506.704637522,4530760.68995326
350010029,Albuquerque Environmental Health Department,-7,2024-10-24 18:00:00 GMT-7,,32,32,32,1,,South Valley,Active,1729818000000,628428245,Permanent,-11872435.311454624,4166409.097137185
290490001,Missouri Department of Natural Resources,-6,2024-10-24 19:00:00 GMT-6,45,44,44,44,1,PPB,Trimble,Active,1729818000000,628428248,Permanent,-10525925.771448774,4797962.982805251
100031010,Delaware Dept. of Natural Resources and Environment,-5,2024-10-24 20:00:00 GMT-5,32,29,29,29,1,PPB,BCSP,Active,1729818000000,628428251,Permanent,-8411733.645839447,4839416.919338137
340190001,New Jersey Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,21,18,18,18,1,PPB,Flemington,Active,1729818000000,628428258,Permanent,-8327449.8744971715,4941102.096963953
260050003,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 20:00:00 GMT-5,12,20,20,20,1,PPB,HOLLAND,Active,1729818000000,628428263,Permanent,-9590018.061914427,5276695.007399945
130550001,Georgia Department of Natural Resources,-5,2024-10-24 20:00:00 GMT-5,,27,27,27,1,,Summerville,Active,1729818000000,628428264,Permanent,-9507586.20162099,4092654.6242593713
124000067001,Ontario Ministry of the Environment,-5,2024-10-24 20:00:00 GMT-5,,,ND,-999,1,,Milton,Active,1729818000000,628428265,Permanent,-8890247.15618378,5392940.62434398
080677003,Southern Ute Tribe,-7,2024-10-24 18:00:00 GMT-7,43,37,37,37,1,PPB,Ute 3,Active,1729818000000,628428269,Permanent,-12008057.850838905,4453414.777868232
360010012,New York Dept. of Environmental Conservation,-5,2024-10-24 20:00:00 GMT-5,20,17,17,17,1,PPB,Loudonville,Active,1729818000000,628428271,Permanent,-8210435.835152368,5262921.328565095
370670022,Forsyth County Office of Environmental Assistance and Protection,-5,2024-10-24 20:00:00 GMT-5,14,28,28,28,1,PPB,Hattie Avenue,Active,1729818000000,628428272,Permanent,-8930543.253378075,4315895.51066959
290990019,Missouri Department of Natural Resources,-6,2024-10-24 19:00:00 GMT-6,38,37,37,37,1,PPB,Arnold West,Active,1729818000000,628428276,Permanent,-10063107.864028329,4642990.52063032
TPCD0017T,Thailand Pollution Control Department,7,2024-10-25 08:00:00 GMT+7,,,ND,-999,1,,Residence for Dept. of Mineral Resources,Active,1729818000000,628428279,Permanent,11191149.341128675,1534337.525694712
370630015,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 20:00:00 GMT-5,4,16,16,16,1,PPB,Durham Armory,Active,1729818000000,628428282,Permanent,-8783557.220373617,4305156.877204752
060610006,California Air Resources Board,-8,2024-10-24 17:00:00 GMT-8,,34,34,34,1,,Roseville - N.Sunrise/Douglas,Active,1729818000000,628428284,Permanent,-13499155.824656501,4685414.657680681
471870106,Tennessee Air Pollution Control Div.,-6,2024-10-24 19:00:00 GMT-6,46,40,40,40,1,PPB,FVIEW,Active,1729818000000,628428289,Permanent,-9700102.128998876,4293936.145949589
240251001,Maryland Department of the Environment,-5,2024-10-24 20:00:00 GMT-5,18,23,23,23,1,PPB,Edgewood,Active,1729818000000,628428296,Permanent,-8493309.793207156,4780571.877935659
GZ1010001,U.S. Department of State China - Guangzhou,8,2024-10-25 09:00:00 GMT+8,47,42,42,42,1,PPB,Guangzhou,Active,1729818000000,628428299,Permanent,12614511.853827365,2646147.930802587
191530030,Polk Co. Air Quality Division,-6,2024-10-24 19:00:00 GMT-6,27,30,30,30,1,PPB,CARPENTER,Active,1729818000000,628428301,Permanent,-10424324.806160228,5101709.924648628
131270006,Georgia Department of Natural Resources,-5,2024-10-24 20:00:00 GMT-5,,44,44,44,1,,Brunswick,Active,1729818000000,628428308,Permanent,-9072137.74948494,3654768.5546366717
490472002,Ute Tribe,-7,2024-10-24 18:00:00 GMT-7,53,50,50,50,1,PPB,Redwash,Active,1729818000000,628428310,Permanent,-12173143.65380991,4895694.549493883
541071002,West Virginia Division of Air Quality - Wheeling,-5,2024-10-24 20:00:00 GMT-5,18,21,21,21,1,PPB,VIENNA,Active,1729818000000,628428314,Permanent,-9078349.377071206,4768332.675768372
171170002,Illinois EPA,-6,2024-10-24 19:00:00 GMT-6,37,33,33,33,1,PPB,NILWOOD,Active,1729818000000,628428315,Permanent,-9997536.676449422,4778569.365494455
CC0010401,Newfoundland & Labrador DEC,-3.5,2024-10-24 21:30:00 GMT-3.5,,,ND,-999,1,,Mount Pearl,Active,1729818000000,628428317,Permanent,-5877090.25253272,6024917.449699324
060531003,Monterey Bay Unified APCD,-8,2024-10-24 17:00:00 GMT-8,44,38,38,38,1,PPB,Salinas AMS,Active,1729818000000,628428318,Permanent,-13539040.596332315,4396575.964570413
090031003,Connecticut Dept. of Energy and Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,30,26,26,26,1,PPB,East Hartford,Active,1729818000000,628428321,Permanent,-8085101.220468221,5128782.9093965255
CUR010001,U.S. Department of State Curacao,-4,2024-10-24 21:00:00 GMT-4,,,ND,-999,1,,Curacao,Active,1729818000000,628428326,Permanent,-7679931.669827943,1365016.0825678823
130970004,Georgia Department of Natural Resources,-5,2024-10-24 20:00:00 GMT-5,,44,44,44,1,,Douglasville,Active,1729818000000,628428335,Permanent,-9437543.97801386,3994385.349815923
450450016,South Carolina DES,-5,2024-10-24 20:00:00 GMT-5,33,38,38,38,1,PPB,Hillcrest,Active,1729818000000,628428344,Permanent,-9156773.847015575,4130202.8372269096
271713201,Minnesota Pollution Control Agency,-6,2024-10-24 19:00:00 GMT-6,21,19,19,19,1,PPB,St. Michael,Active,1729818000000,628428345,Permanent,-10427140.855318824,5654768.905721113
401430178,Oklahoma Department of Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,48,44,44,44,1,PPB,Lynn Lane,Active,1729818000000,628428347,Permanent,-10660355.188530732,4319020.131974365
124000103021,British Columbia Ministry of Environment,-8,2024-10-24 17:00:00 GMT-8,35,30,30,30,1,PPB,Sparwood Centennial Square,Active,1729818000000,628428351,Permanent,-12789235.809630742,6400127.046691948
80011G013,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 19:00:00 GMT-6,,35,35,35,1,,Estación DIF,Active,1729818000000,628428353,Permanent,-11266072.367809633,2339270.3612505994
120571065,Hillsborough County - Tampa ,-5,2024-10-24 20:00:00 GMT-5,35,31,31,31,1,PPB,GANDY,Active,1729818000000,628428358,Permanent,-9188121.526942454,3235465.0326731596
840080590014,Colorado Department of Public Health and Environment,-7,2024-10-24 18:00:00 GMT-7,44,42,42,42,1,PPB,Evergreen,Active,1729818000000,628428362,Permanent,-11726252.671215223,4810933.362677852
350130023,New Mexico Air Quality Bureau,-7,2024-10-24 18:00:00 GMT-7,36,31,31,31,1,PPB,Solano Drive,Active,1729818000000,628428370,Permanent,-11885236.94157636,3804980.939582727
320030071,Clark County Department of Environment and Sustainability ,-8,2024-10-24 17:00:00 GMT-8,45,38,38,38,1,PPB,Walter Johnson,Active,1729818000000,628428371,Permanent,-12831022.697445743,4324004.746659669
000020104,Canada-Prince Edward Island1,-4,2024-10-24 21:00:00 GMT-4,23,21,21,21,1,PPB,CHARLOTTETOWN,Active,1729818000000,628428372,Permanent,-7027666.245473837,5818989.7270278875
180130001,Indiana Dept. of Environmental Management,-5,2024-10-24 20:00:00 GMT-5,18,21,21,21,1,PPB,Helmsburg,Active,1729818000000,628428373,Permanent,-9606010.55392026,4759545.8021193035
840490354002,Utah Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,,41,41,41,1,,NR,Active,1729818000000,628428374,Permanent,-12456850.949572777,4962737.266384406
840560330007,Wyoming Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,,29,29,29,1,,Sheridan Mobile,Active,1729818000000,628428378,Permanent,-11906886.356145836,5590699.067515861
UZB010001,U.S. Department of State Uzbekistan - Tashkent,5,2024-10-25 06:00:00 GMT+5,7,6,6,6,1,PPB,Tashkent,Active,1729818000000,628428383,Permanent,7711379.425977042,5066655.387561788
484393011,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,39,40,40,40,1,PPB,Arlington Municipal Airport C61,Active,1729818000000,628428388,Permanent,-10807853.51383182,3849705.783875903
180892008,Indiana Dept. of Environmental Management,-6,2024-10-24 19:00:00 GMT-6,21,20,20,20,1,PPB,Hammond-141st St,Active,1729818000000,628428393,Permanent,-9739744.224184759,5107121.987232081
560190004,Wyoming Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,,24,24,24,1,,Johnson County,Active,1729818000000,628428397,Permanent,-11856610.02132396,5446092.226019779
060970004,San Francisco Bay Area AQMD,-8,2024-10-24 17:00:00 GMT-8,,38,38,38,1,,Sebastopol,Active,1729818000000,628428399,Permanent,-13672069.948178565,4636622.339308602
TPCD0005T,Thailand Pollution Control Department,7,2024-10-25 08:00:00 GMT+7,,,ND,-999,1,,Thai Meteorological Department,Active,1729818000000,628428403,Permanent,11199379.970319457,1535946.1701848244
516500008,Virginia Dept. of Environmental Quality,-5,2024-10-24 20:00:00 GMT-5,,34,34,34,1,,HAMPTON,Active,1729818000000,628428405,Permanent,-8503364.169615604,4453575.291065083
490050007,Utah Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,,36,36,36,1,,Smithfield,Active,1729818000000,628428407,Permanent,-12451301.005039787,5137457.368023052
000060709,Ontario Ministry of the Environment,-5,2024-10-24 20:00:00 GMT-5,,,ND,-999,1,,Sault Ste Marie,Active,1729818000000,628428409,Permanent,-9385337.02926316,5866209.544799201
210373002,Kentucky DEP,-5,2024-10-24 20:00:00 GMT-5,28,25,25,25,1,PPB,NKU,Active,1729818000000,628428410,Permanent,-9403647.19306731,4724780.388213867
800090061,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,-6,2024-10-24 19:00:00 GMT-6,,,ND,-999,1,,Iztacalco,Active,1729818000000,628428412,Permanent,-11033720.760651372,2200245.481458207
480391016,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,32,27,27,27,1,PPB,Lake Jackson C1016,Active,1729818000000,628428417,Permanent,-10628072.536200684,3381196.509196083
170859991,EPA Office of Atmospheric Protection,-6,2024-10-24 19:00:00 GMT-6,,38,38,38,1,,Stockton,Active,1729818000000,628428424,Permanent,-10018720.775547383,5204053.027588758
124000080111,Saskatchewan Environment,-6,2024-10-24 19:00:00 GMT-6,,31,31,31,1,,Regina,Active,1729818000000,628428427,Permanent,-11645802.075218923,6525053.02270463
040191034,Pima County Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,49,42,42,42,1,PPB,Coachline,Active,1729818000000,628428429,Permanent,-12370623.31728227,3813374.635744818
320190006,Nevada Division of Environmental Protection,-8,2024-10-24 17:00:00 GMT-8,45,37,37,37,1,PPB,Fernley,Active,1729818000000,628428432,Permanent,-13274610.274151139,4808380.216583311
121151005,Florida Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,,40,40,40,1,,Lido Park; McKinley Dr.,Active,1729818000000,628428438,Permanent,-9191683.750647837,3161905.0356532773
130210012,Georgia Department of Natural Resources,-5,2024-10-24 20:00:00 GMT-5,,29,29,29,1,,Macon Forestry,Active,1729818000000,628428441,Permanent,-9300153.462476803,3869197.8502626256
000070203,Ministry of Environment and Climate Change Strategy,-6,2024-10-24 19:00:00 GMT-6,,18,18,18,1,,Brandon,Active,1729818000000,628428445,Permanent,-11122921.068624021,6418992.37735916
481410044,Texas Commission on Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,15,19,19,19,1,PPB,Chamizal C41,Active,1729818000000,628428450,Permanent,-11850516.392397936,3732581.160315666
000053801,Canada-Quebec1,-5,2024-10-24 20:00:00 GMT-5,26,23,23,23,1,PPB,Tingwick,Active,1729818000000,628428451,Permanent,-8009348.306983399,5765538.400835295
80011G008,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 19:00:00 GMT-6,,31,31,31,1,,Estación Cruz Roja,Active,1729818000000,628428453,Permanent,-11265405.56405978,2341696.492317169
080519991,EPA Office of Atmospheric Protection,-7,2024-10-24 18:00:00 GMT-7,,49,49,49,1,,Gothic,Active,1729818000000,628428456,Permanent,-11909604.778111007,4715428.169526316
060131004,San Francisco Bay Area AQMD,-8,2024-10-24 17:00:00 GMT-8,,37,37,37,1,,San Pablo - Rumrill,Active,1729818000000,628428459,Permanent,-13620730.066941654,4573833.17038721
420070005,Pennsylvania Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,33,31,31,31,1,PPB,Brighton Township,Active,1729818000000,628428465,Permanent,-8945600.884300226,4965945.636123677
060611004,Placer County APCD,-8,2024-10-24 17:00:00 GMT-8,36,34,34,34,1,PPB,Tahoe City,Active,1729818000000,628428469,Permanent,-13374903.235422866,4745477.618705007
080350004,Colorado Department of Public Health and Environment,-7,2024-10-24 18:00:00 GMT-7,51,44,44,44,1,PPB,Chatfield Park - 11500 N. Roxborough Park Rd.,Active,1729818000000,628428470,Permanent,-11696338.897649253,4798439.282958063
181270024,Indiana Dept. of Environmental Management,-6,2024-10-24 19:00:00 GMT-6,16,22,22,22,1,PPB,Ogden Dunes,Active,1729818000000,628428474,Permanent,-9707007.610971255,5103900.650331236
370210030,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 20:00:00 GMT-5,33,35,35,35,1,PPB,BNTCR,Active,1729818000000,628428477,Permanent,-9194989.939524397,4232038.46239887
840482010417,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,37,39,39,39,1,PPB,Houston Harvard Street,Active,1729818000000,628428479,Permanent,-10619410.210024606,3474393.453794774
840270072305,Minnesota Pollution Control Agency,-6,2024-10-24 19:00:00 GMT-6,23,22,22,22,1,PPB,Red Lake Nation DNR,Active,1729818000000,628428480,Permanent,-10577201.755297974,6086856.186256768
340010006,New Jersey Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,32,32,32,32,1,PPB,Brigantine,Active,1729818000000,628428481,Permanent,-8287595.604361837,4788480.660955845
060670010,California Air Resources Board,-8,2024-10-24 17:00:00 GMT-8,,35,35,35,1,,Downtown Sacramento - T Street,Active,1729818000000,628428483,Permanent,-13524551.140091173,4660041.4867175715
060650016,South Coast AQMD,-8,2024-10-24 17:00:00 GMT-8,59,51,51,51,1,PPB,Temecula (Lake Skinner),Active,1729818000000,628428484,Permanent,-13032417.35608981,3972958.8406799515
390071001,Ohio EPA-DAPC,-5,2024-10-24 20:00:00 GMT-5,5,18,18,18,1,PPB,Conneaut,Active,1729818000000,628428485,Permanent,-8969323.958344199,5154943.861269361
480850005,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,40,40,40,40,1,PPB,Frisco C31,Active,1729818000000,628428487,Permanent,-10774179.367866855,3912904.357372724
420150011,Pennsylvania Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,15,16,16,16,1,PPB,Towanda,Active,1729818000000,628428496,Permanent,-8517357.697525263,5116925.4929872975
840250095006,Massachusetts Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,,23,23,23,1,,HaverhillHS,Active,1729818000000,628428498,Permanent,-7915597.25822712,5279271.848497489
340210005,New Jersey Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,30,25,25,25,1,PPB,Rider University,Active,1729818000000,628428500,Permanent,-8320313.1819424145,4907166.119408406
261250001,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 20:00:00 GMT-5,5,13,13,13,1,PPB,OAK PARK,Active,1729818000000,628428506,Permanent,-9259922.15322615,5230603.996669119
124000050405,Canada-Quebec1,-5,2024-10-24 20:00:00 GMT-5,18,18,18,18,1,PPB,Sherbrooke - Parc Sylvie-Daigle,Active,1729818000000,628428512,Permanent,-8001944.447650737,5686991.583981513
361030004,New York Dept. of Environmental Conservation,-5,2024-10-24 20:00:00 GMT-5,27,27,27,27,1,PPB,Riverhead,Active,1729818000000,628428514,Permanent,-8094596.773032888,5006694.062877797
120550003,Florida Dept. of Environmental Protection,-5,2024-10-24 20:00:00 GMT-5,,31,31,31,1,,Archbold Biomedical Research Center,Active,1729818000000,628428515,Permanent,-9054760.77697211,3147092.195830685
220470009,Louisiana Department of Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,26,31,31,31,1,PPB,Bayou Plaquemine,Active,1729818000000,628428516,Permanent,-10165172.697635014,3532001.964348138
450790021,South Carolina DES,-5,2024-10-24 20:00:00 GMT-5,23,23,23,23,1,PPB,Congaree Bluff,Active,1729818000000,628428520,Permanent,-8992510.583762038,4003947.9530448774
490495010,Utah Department of Environmental Quality,-7,2024-10-24 18:00:00 GMT-7,,45,45,45,1,,Spanish Fork,Active,1729818000000,628428523,Permanent,-12429956.828514067,4885783.107074345
390350064,Ohio EPA-DAPC,-5,2024-10-24 20:00:00 GMT-5,13,23,23,23,1,PPB,Berea BOE,Active,1729818000000,628428527,Permanent,-9113126.476550952,5065867.791790235
220630002,Louisiana Department of Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,34,39,39,39,1,PPB,French Settlement,Active,1729818000000,628428533,Permanent,-10109078.806224283,3544104.7586655035
480391004,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,30,33,33,33,1,PPB,Manvel Croix Park C84,Active,1729818000000,628428534,Permanent,-10619044.525497349,3442036.714309936
484800010003,Government of the State of Aguascalientes,-6,2024-10-24 19:00:00 GMT-6,,,ND,-999,1,,PTE,Active,1729818000000,628428535,Permanent,-11390287.108416399,2496267.386089895
400370144,Oklahoma Department of Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,58,48,48,48,1,PPB,Mannford,Active,1729818000000,628428537,Permanent,-10726835.188432476,4315120.179835235
260370002,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 20:00:00 GMT-5,2,13,13,13,1,PPB,ROSE LAKE,Active,1729818000000,628428541,Permanent,-9389829.438633613,5281995.202559037
300710010,Montana DEQ,-7,2024-10-24 18:00:00 GMT-7,,,ND,-999,1,,Malta,Active,1729818000000,628428548,Permanent,-12007195.347424237,6159840.17512576
181270026,Indiana Dept. of Environmental Management,-6,2024-10-24 19:00:00 GMT-6,12,20,20,20,1,PPB,Valparaiso,Active,1729818000000,628428558,Permanent,-9688829.472083187,5088174.951802823
482011035,Texas Commission on Environmental Quality,-6,2024-10-24 19:00:00 GMT-6,34,35,35,35,1,PPB,Clinton C403,Active,1729818000000,628428559,Permanent,-10604016.394240256,3469390.8234754982
361192004,New York Dept. of Environmental Conservation,-5,2024-10-24 20:00:00 GMT-5,24,20,20,20,1,PPB,White Plains,Active,1729818000000,628428569,Permanent,-8211393.1827731915,5020044.203505097
