AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_Measured,PM25_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
471870106,Tennessee Air Pollution Control Div.,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,FVIEW,Active,1731106800000,632833921,Permanent,-9700102.128998876,4293936.145949589
471890103,Tennessee Air Pollution Control Div.,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,CEDARS,Active,1731106800000,632833922,Permanent,-9605324.714537483,4308921.734374304
480271045,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,24,31,31,31,19,1,PPB,,,0,,,31,1,,Temple Georgia C1045,Active,1731106800000,632833923,Permanent,-10845986.895958982,3648671.8509198106
480271047,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,22,21,21,21,21,1,PPB,,,0,,,,0,,Killeen C1047,Active,1731106800000,632833924,Permanent,-10873658.24970241,3644183.159667674
480290032,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,20,19,19,19,19,1,PPB,,,0,,,,1,,San Antonio Northwest C23,Active,1731106800000,632833925,Permanent,-10978328.515991112,3441358.5921190083
480290052,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,21,22,22,22,22,1,PPB,,,0,,,,0,,Camp Bullis C58,Active,1731106800000,632833927,Permanent,-10972205.832677992,3456359.653234977
480290059,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,15,27,27,27,17,1,PPB,,,0,,,27,1,,Calaveras Lake C59,Active,1731106800000,632833930,Permanent,-10944008.271701584,3410732.3088874393
480290676,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,San Antonio Palo Alto C676,Active,1731106800000,632833932,Permanent,-10970691.219686259,3418072.9762506047
480290677,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,San Antonio Old Hwy90 C677,Active,1731106800000,632833933,Permanent,-10973931.618743759,3429714.6534852358
480291069,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,18,18,18,,0,,,,0,,,18,1,,San Antonio IH35 C1069,Active,1731106800000,632833934,Permanent,-10952879.43324239,3443200.9005208993
480371031,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,3,3,3,,0,,,,0,,,3,1,,Texarkana New Boston,Active,1731106800000,632833936,Permanent,-10472455.791755535,3953251.5345416972
480391004,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,22,19,19,19,19,1,PPB,,,0,,,,0,,Manvel Croix Park C84,Active,1731106800000,632833938,Permanent,-10619044.525497349,3442036.714309936
480391016,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,26,23,23,23,23,1,PPB,,,0,,,,0,,Lake Jackson C1016,Active,1731106800000,632833939,Permanent,-10628072.536200684,3381196.509196083
480430101,National Park Service,-6,2024-11-08 17:00:00 GMT-6,41,35,35,35,35,1,PPB,,,0,,,,1,,Big Bend  NP,Active,1731106800000,632833940,Permanent,-11485733.664336951,3414204.134456144
480551604,Capital Area Council of Governments,-6,2024-11-08 17:00:00 GMT-6,29,42,42,42,26,1,PPB,,,0,,8.4,42,1,UG/M3,Lockhart C1604,Active,1731106800000,632833941,Permanent,-10872003.485471768,3486154.843182771
480610006,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,1,,,,1,,Brownsville C80,Active,1731106800000,632833942,Permanent,-10852937.907603096,2985772.688656854
480611023,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,26,23,23,23,23,1,PPB,,,0,,,,0,,Harlingen Teege C1023,Active,1731106800000,632833943,Permanent,-10877305.855457235,3023907.4508908014
480612004,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,60,60,60,,0,,,,0,,,60,1,,Isla Blanca C323/C667,Active,1731106800000,632833944,Permanent,-10816547.566062775,3008162.2983172922
480850005,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,9,7,7,7,7,1,PPB,,,0,,,,0,,Frisco C31,Active,1731106800000,632833945,Permanent,-10774179.367866855,3912904.357372724
481130069,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,4,56,56,56,5,1,PPB,,,1,,14.6,56,1,UG/M3,Dallas Hinton St. C401/C161 [E],Active,1731106800000,632833948,Permanent,-10782405.878236478,3871436.2735765246
481130075,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,5,7,7,7,7,1,PPB,,,0,,,,0,,Dallas North C63,Active,1731106800000,632833949,Permanent,-10776672.701821642,3884584.814900836
481130087,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,9,8,8,8,8,1,PPB,,,0,,,,0,,Dallas Redbird Airport C402,Active,1731106800000,632833950,Permanent,-10783708.31627876,3852469.501635256
481210034,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,16,13,13,13,13,1,PPB,,,0,,,12,1,,Denton Airport South C56,Active,1731106800000,632833951,Permanent,-10819508.664517876,3921135.830842273
481211032,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,10,11,11,11,11,1,PPB,,,0,,,,0,,Pilot Point C1032,Active,1731106800000,632833952,Permanent,-10791723.319615876,3949945.264195678
481351014,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,4,4,4,,0,,,,0,,,4,1,,Odessa Gonzales C1014,Active,1731106800000,632833954,Permanent,-11391852.928373897,3746291.3411755604
481390016,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,1,,Midlothian OFW C52,Active,1731106800000,632833955,Permanent,-10800987.550278673,3826758.938370711
481391044,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,11,6,6,6,6,1,PPB,,,0,,,,1,,Italy C1044,Active,1731106800000,632833956,Permanent,-10783641.524584284,3786593.4226779803
481410029,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,34,29,29,29,29,1,PPB,,,0,,,,0,,Ivanhoe C414,Active,1731106800000,632833958,Permanent,-11835955.803002179,3735304.8505544974
481410037,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,,,ND,-999,,1,,,,1,,,,1,,El Paso UTEP C12,Active,1731106800000,632833959,Permanent,-11855649.445437906,3732902.733391698
481410044,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,40,34,34,34,34,1,PPB,,,0,,3.3,19,1,UG/M3,Chamizal C41,Active,1731106800000,632833960,Permanent,-11850516.392397936,3732581.160315666
481410055,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,32,25,25,25,25,1,PPB,,,1,,,,1,,Ascarate Park Southeast C37,Active,1731106800000,632833962,Permanent,-11844705.73761751,3730106.799572568
481410057,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,41,35,35,35,35,1,PPB,,,1,,,,1,,Socorro Hueco C49,Active,1731106800000,632833963,Permanent,-11831897.094367854,3719746.1518589393
481410058,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,42,36,36,36,36,1,PPB,,,0,,,,0,,Skyline Park C72,Active,1731106800000,632833964,Permanent,-11847238.701311022,3749389.9548290744
481411021,Texas Commission on Environmental Quality,-7,2024-11-08 16:00:00 GMT-7,40,35,35,35,35,1,PPB,,,0,,,,0,,Ojo De Agua C1021,Active,1731106800000,632833965,Permanent,-11860820.347104745,3745267.384536049
481490001,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,1,,Fayette C601,Active,1731106800000,632833966,Permanent,-10769701.541349696,3498727.137517869
481671034,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,28,53,53,53,25,1,PPB,,,0,,,53,1,,Galveston Airport C1034,Active,1731106800000,632833971,Permanent,-10559366.146483075,3409175.578051062
481830001,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,8,6,6,6,6,1,PPB,,,0,,,,0,,Longview C19/C127,Active,1731106800000,632833973,Permanent,-10543270.572628766,3813121.8161299513
482010024,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,22,48,48,48,23,1,PPB,,,0,,,48,1,,Houston Aldine C8,Active,1731106800000,632833976,Permanent,-10611652.911308676,3490843.494752576
482010026,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,20,19,19,19,19,1,PPB,,,0,,,,1,,Channelview C15,Active,1731106800000,632833977,Permanent,-10589333.353404624,3478188.238027206
482010029,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,27,25,25,25,25,1,PPB,,,0,,,,0,,Northwest Harris Co. C26/C110/C154,Active,1731106800000,632833978,Permanent,-10650369.830206577,3508615.352158124
482010046,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,20,53,53,53,19,1,PPB,,,0,,,53,1,,Houston North Wayside C405,Active,1731106800000,632833979,Permanent,-10606988.624644438,3481472.7833901593
482010047,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,20,18,18,18,18,1,PPB,,,0,,,,0,,Lang C408,Active,1731106800000,632833980,Permanent,-10629809.120257057,3482255.553075845
482010051,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,23,21,21,21,21,1,PPB,,,0,,,,0,,Houston Croquet C409,Active,1731106800000,632833981,Permanent,-10628139.327895159,3455296.7270608624
482010055,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,27,53,53,53,24,1,PPB,,,0,,,53,1,,Houston Bayland Park C53/C146/C181,Active,1731106800000,632833982,Permanent,-10630922.315164993,3464507.394887871
482010058,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,42,42,42,,0,,,,0,,,42,1,,Baytown C148,Active,1731106800000,632833983,Permanent,-10578813.661524659,3474122.2116757995
482010062,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,21,20,20,20,20,1,PPB,,,0,,,,0,,Houston Monroe C406,Active,1731106800000,632833984,Permanent,-10605096.193300951,3455514.4277004553
482010066,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,26,47,47,47,23,1,PPB,,,0,,,47,1,,Houston Westhollow C410,Active,1731106800000,632833985,Permanent,-10646128.557607353,3468031.9931866983
482010416,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,23,22,22,22,22,1,PPB,,,0,,,,1,,Houston Park Place C416,Active,1731106800000,632833988,Permanent,-10608160.150965545,3463301.563012666
482011015,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,23,21,21,21,21,1,PPB,,,0,,,,0,,Lynchburg Ferry C1015,Active,1731106800000,632834004,Permanent,-10584045.677591944,3473301.4666264756
482011017,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,28,23,23,23,23,1,PPB,,,0,,,,0,,Baytown Garth C1017,Active,1731106800000,632834005,Permanent,-10573546.691137265,3480859.305009719
482011034,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,22,46,46,46,21,1,PPB,,,0,,,46,1,,Houston East C1,Active,1731106800000,632834006,Permanent,-10599908.705029987,3473775.953463617
482011035,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,18,19,19,19,19,1,PPB,,,0,,,,1,,Clinton C403,Active,1731106800000,632834007,Permanent,-10604016.394240256,3469390.8234754982
482011039,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,26,22,22,22,22,1,PPB,,,1,,,,1,,Houston Deer Park C35,Active,1731106800000,632834008,Permanent,-10589657.070483852,3461204.7608128223
482011050,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,28,54,54,54,24,1,PPB,,,0,,,54,1,,Seabrook Friendship Park C45,Active,1731106800000,632834010,Permanent,-10577088.209417365,3450073.012864545
482011052,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,56,56,56,,0,,,,0,,,56,1,,Houston North Loop C1052,Active,1731106800000,632834011,Permanent,-10618509.078746634,3479731.6130002504
482030002,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,7,29,29,29,7,1,PPB,,,0,,,29,1,,Karnack C85,Active,1731106800000,632834013,Permanent,-10482744.940970065,3851662.799507512
482090614,Capital Area Council of Governments,-6,2024-11-08 17:00:00 GMT-6,17,22,22,22,18,1,PPB,,,0,,3.7,22,1,UG/M3,Dripping Springs C614,Active,1731106800000,632834015,Permanent,-10918584.235838287,3531169.243261005
482091675,Capital Area Council of Governments,-6,2024-11-08 17:00:00 GMT-6,11,10,10,10,10,1,PPB,,,0,,-2.5,6,1,UG/M3,San Marcos Staples Rd C1675,Active,1731106800000,632834017,Permanent,-10901394.614028463,3485861.273801741
482150043,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,20,56,56,56,16,1,PPB,38,31,1,UG/M3,12.1,56,1,UG/M3,Mission C43,Active,1731106800000,632834018,Permanent,-10941711.86192601,3027127.088774729
482151046,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,54,54,54,,0,,,,0,,,54,1,,Edinburg C1046,Active,1731106800000,632834019,Permanent,-10926238.00742778,3034872.1512061493
482210001,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,27,23,23,23,23,1,PPB,,,0,,,,0,,Granbury C73,Active,1731106800000,632834021,Permanent,-10887413.553901773,3821457.6751779215
482311006,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,7,6,6,6,6,1,PPB,,,0,,,,0,,Greenville C1006/198,Active,1731106800000,632834023,Permanent,-10699535.307829825,3915640.0459417393
482450009,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,19,16,16,16,16,1,PPB,,,0,,,,0,,Beaumont C2/C112,Active,1731106800000,632834026,Permanent,-10472347.700529974,3508615.352158124
482450011,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,25,19,19,19,19,1,PPB,,,0,,,,0,,Port Arthur West C28/C128/C228,Active,1731106800000,632834027,Permanent,-10462640.640932798,3489957.4764653165
482450021,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,Thomas Jefferson School C303,Active,1731106800000,632834028,Permanent,-10454447.526410414,3493514.7618292365
482450022,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,24,43,43,43,21,1,PPB,,,0,,,43,1,,Hamshire C64,Active,1731106800000,632834029,Permanent,-10499409.468741817,3486074.101304884
482450101,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,30,28,28,28,28,1,PPB,,,0,,,,0,,SETRPC 40 Sabine Pass C640,Active,1731106800000,632834030,Permanent,-10452555.09506693,3467365.4496725826
482450102,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,24,20,20,20,20,1,PPB,,,0,,,,0,,SETRPC 43 Jefferson Co Airport C643,Active,1731106800000,632834031,Permanent,-10464098.926262192,3496160.8937991923
482450628,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,1,,,,0,,,,0,,SETRPC Port Arthur C628,Active,1731106800000,632834032,Permanent,-10459022.757482018,3486208.6285953205
482451035,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,24,19,19,19,19,1,PPB,,,0,,,,0,,Nederland C1035,Active,1731106800000,632834033,Permanent,-10465267.780915521,3500799.3695213366
482451050,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,Beaumont Mary C1050,Active,1731106800000,632834034,Permanent,-10474152.412114713,3512205.6256683017
482510003,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,19,18,18,18,18,1,PPB,,,0,,,,0,,Cleburne Airport C77,Active,1731106800000,632834036,Permanent,-10846609.171912517,3809815.223968249
482570005,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,11,38,38,38,11,1,PPB,,,0,,,38,1,,Kaufman C71,Active,1731106800000,632834037,Permanent,-10722015.054481126,3837706.3102279385
482730314,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,27,27,27,,0,,,,0,,,27,1,,Corpus Christi - National Seashore C314,Active,1731106800000,632834038,Permanent,-10831230.606898407,3176909.2564203213
240053001,Maryland Department of the Environment,-5,2024-11-08 18:00:00 GMT-5,37,33,33,33,33,1,PPB,,,0,,,,0,,Essex,Active,1731106800000,632834039,Permanent,-8513096.164778715,4766294.039891665
483031028,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,0,0,0,,0,,,,0,,,0,1,,Lubbock 12th Street,Active,1731106800000,632834042,Permanent,-11330874.782985121,3973252.9493098245
483091037,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,30,24,24,24,24,1,PPB,,,0,,,,1,,Waco C1037,Active,1731106800000,632834043,Permanent,-10805849.762997542,3717860.2562049376
483230004,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,31,31,31,,0,,,,0,,,31,1,,Eagle Pass C319,Active,1731106800000,632834044,Permanent,-11182171.424196197,3338102.578845679
483390078,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,29,56,56,56,27,1,PPB,,,0,,,56,1,,Conroe Relocated C78,Active,1731106800000,632834046,Permanent,-10622662.408948129,3548657.5823683743
483491051,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,13,35,35,35,10,1,PPB,,,0,,,35,1,,Corsicana C1051,Active,1731106800000,632834047,Permanent,-10731109.856878938,3767498.7266353676
483550025,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,27,25,25,25,25,1,PPB,,,0,,,,1,,Corpus Christi West C4,Active,1731106800000,632834049,Permanent,-10846330.761866042,3219419.9875320164
483550026,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,25,21,21,21,21,1,PPB,,,0,,,,0,,Corpus Christi Tuloso C21,Active,1731106800000,632834050,Permanent,-10859861.979930438,3227972.9437657483
483550032,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,26,26,26,,0,,,,0,,,26,1,,Corpus Christi Huisache C98,Active,1731106800000,632834051,Permanent,-10846013.835275754,3224310.241854651
483550034,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,25,25,25,,0,,15,15,1,UG/M3,4.3,25,1,UG/M3,Corpus Christi Dona Park C635,Active,1731106800000,632834052,Permanent,-10849832.093809964,3225268.491117926
483611001,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,17,15,15,15,15,1,PPB,,,0,,,,0,,West Orange C9/C141,Active,1731106800000,632834053,Permanent,-10437504.69991168,3514403.296405148
483611100,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,56,56,56,,1,,,,0,,,56,1,,SETRPC Mauriceville 42 C642,Active,1731106800000,632834055,Permanent,-10449905.691186048,3526708.21195865
483670081,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,22,16,16,16,16,1,PPB,,,0,,,,0,,Parker County C76,Active,1731106800000,632834056,Permanent,-10898823.801708084,3877875.7707607844
483739991,EPA Office of Atmospheric Protection,-6,2024-11-08 17:00:00 GMT-6,18,17,17,17,17,1,PPB,,,0,,,,0,,Alabama-Coushatta,Active,1731106800000,632834057,Permanent,-10539050.339413302,3589720.210609382
483750320,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,,ND,-999,,0,,,,0,,,,1,,Amarillo Texas A&M C320,Active,1731106800000,632834058,Permanent,-11344380.063608162,4191175.408458738
483819991,EPA Office of Atmospheric Protection,-6,2024-11-08 17:00:00 GMT-6,30,28,28,28,28,1,PPB,,,0,,,,0,,Palo Duro,Active,1731106800000,632834061,Permanent,-11317284.89954908,4147626.2666608617
483970001,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,8,10,10,10,10,1,PPB,,,0,,,,0,,Rockwall Heath C69,Active,1731106800000,632834063,Permanent,-10737789.026326533,3886825.375377975
484230007,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,11,9,9,9,9,1,PPB,,,0,,,,0,,Tyler Airport Relocated C82,Active,1731106800000,632834067,Permanent,-10621632.814977784,3808552.215878335
484390075,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,24,20,20,20,20,1,PPB,,,0,,,,0,,Eagle Mountain Lake C75,Active,1731106800000,632834068,Permanent,-10851023.212361451,3893724.543927027
484391002,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,15,36,36,36,13,1,PPB,,,0,,,36,1,,Ft. Worth Northwest C13,Active,1731106800000,632834069,Permanent,-10837683.463821221,3869557.8235847275
484391006,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,34,34,34,,0,,,,0,,,34,1,,Haws Athletic Center C310,Active,1731106800000,632834070,Permanent,-10835995.081104359,3863385.235069687
484391053,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,,30,30,30,,0,,,,0,,,30,1,,Fort Worth CA Parkway N C1053,Active,1731106800000,632834071,Permanent,-10835614.702404318,3850887.756112893
484392003,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,16,11,11,11,11,1,PPB,,,0,,,,0,,Keller C17,Active,1731106800000,632834072,Permanent,-10829392.49946643,3885021.3816191615
484393009,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,4,6,6,6,6,1,PPB,,,0,,,,0,,Grapevine Fairway C70,Active,1731106800000,632834073,Permanent,-10805082.215108521,3893214.9279638254
484393011,Texas Commission on Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,11,9,9,9,9,1,PPB,,,0,,,,1,,Arlington Municipal Airport C61,Active,1731106800000,632834074,Permanent,-10807853.51383182,3849705.783875903
